ID	parent class	label	Equivalence axiom	Subclass axiom	definition	definition source	comment	Industry IDs	Exact Synonym	see also	created	contributor	curation status	image	term requested by	Mapping to ID_mapping table	Curation notes
FOODON:02000154	beef top sirloin petite roast	beef top sirloin petite roast (raw)	'beef top sirloin petite roast' and 'has quality' some 'raw'		A raw beef top sirloin petite roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000155	beef retail cut	beef top sirloin fillet		'derives from' some 'beef top sirloin butt'	A cut that is portioned from a top sirloin steak.		Filet is a French term meaning a solid piece of meat.				2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000156	beef top sirloin fillet	beef top sirloin fillet (raw)	'beef top sirloin fillet' and 'has quality' some 'raw'		A raw beef top sirloin fillet.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000157	beef steak	beef culotte steak		'derives from' some 'beef top sirloin butt'	A beef steak cut from the triangle-shaped muscle that caps or covers the top sirloin.	https://www.beefitswhatsfordinner.com/cuts/cut/2475/coulotte-steak		IMPS/NAMP - 1184D|UPC - 1421	boneless top sirloin cap steak	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000158	beef culotte steak	beef culotte steak (raw)	'beef culotte steak' and 'has quality' some 'raw'		A raw beef culotte steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000159	beef roast	beef culotte roast		'derives from' some 'beef top sirloin butt'	A beef roast cut from the triangle-shaped muscle that caps or covers the top sirloin.	https://www.beefitswhatsfordinner.com/cuts/cut/2592/coulotte-roast		IMPS/NAMP - 184D|UPC - 1420	top sirloin cap roast|coulotte|sirloin cap|top sirloin cap	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000160	beef culotte roast	beef culotte roast (raw)	'beef culotte roast' and 'has quality' some 'raw'		A raw beef culotte roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000161	beef sub-primal cut	beef bottom sirloin butt		'derives from' some 'beef sirloin'	A beef sub-primal cut that is the lower portion of the sirloin section of the loin that contains three muscles that vary in tenderness.	https://www.beefitswhatsfordinner.com/cuts/cut/2828/bottom-sirloin-butt	The name originates from its anatomical location on the “Bottom” (dorsal) of the Sirloin.	IMPS/NAMP - 185|UPC - 1274	bottom butt	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000162	beef bottom sirloin butt	beef bottom sirloin butt (raw)	'beef bottom sirloin butt' and 'has quality' some 'raw'		A raw beef bottom sirloin butt.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000163	beef roast	beef tri-tip roast		'derives from' some 'beef bottom sirloin butt'	A beef roast cut that is triangular shaped and is located at the tip of the sirloin.	https://www.beefitswhatsfordinner.com/cuts/cut/2443/tri-tip-roast	Its triangular shape gives it the name “Tri-Tip.”	UPC - 1429	triangle roast|bottom sirloin roast|newport roast	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000164	beef tri-tip roast	beef tri-tip roast (raw)	'beef tri-tip roast' and 'has quality' some 'raw'		A raw beef tri-tip roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000165	beef steak	beef tri-tip steak	'beef steak' and 'derives from' some 'beef tri-tip roast'		A steak cut from the beef tri-tip section.	https://www.beefitswhatsfordinner.com/cuts/cut/2465/tri-tip-steak	Its triangular shape gives it the name “Tri-Tip.”	IMPS/NAMP - 1185C|UPC - 1430	triangle steak|newport steak	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000166	beef tri-tip steak	beef tri-tip steak (raw)	'beef tri-tip steak' and 'has quality' some 'raw'		A raw beef tri-tip steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000167	beef steak	beef petite sirloin steak		'derives from' some 'beef bottom sirloin butt'	A small-sized sirloin steak.	https://www.beefitswhatsfordinner.com/cuts/cut/2761/petite-sirloin-steak	The name “Petite” comes from the small size of the Sirloin cut.	IMPS/NAMP - 1185B|UPC - 1308	ball tip Steak|sirloin steak	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000168	beef petite sirloin steak	beef petite sirloin steak (raw)	'beef petite sirloin steak' and 'has quality' some 'raw'		A raw beef petite sirloin steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000169	beef roast	beef petite sirloin roast		'derives from' some 'beef bottom sirloin butt'	A small roast section of the bottom sirloin opposite the sirloin tip in the beef round.	https://www.beefitswhatsfordinner.com/cuts/cut/44457/petite-sirloinball-tip	The name “Petite” comes from the small size of the Sirloin cut.		ball tip Roast|sirloin roast		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000170	beef petite sirloin roast	beef petite sirloin roast (raw)	'beef petite sirloin roast' and 'has quality' some 'raw'		A raw beef petite sirloin roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000171	beef retail cut	beef sirloin bavette flap		'derives from' some 'beef bottom sirloin butt'	A boneless cut with a hearty texture that’s a good source for fajita meat.	https://www.beefitswhatsfordinner.com/cuts/cut/2763/sirloin-bavetteflap	Bavette means bib in French and is a phrase referring to thin meats.	IMPS/NAMP - 185A|UPC - 1302	bottom sirloin bavette|bottom sirloin butt, flap|bottom sirloin flap	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000172	beef sirloin bavette flap	beef sirloin bavette flap (raw)	'beef sirloin bavette flap' and 'has quality' some 'raw'		A raw beef sirloin bavette flap cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000173	beef steak	beef sirloin bavette steak	'beef steak' and 'derives from' some 'beef sirloin bavette flap'		A steak cut from the beef sirloin bavette flap.	https://www.beefitswhatsfordinner.com/cuts/cut/2763/sirloin-bavetteflap	Bavette means bib in French and is a phrase referring to thin meats.	IMPS/NAMP - 185A|UPC - 1302	bottom sirloin bavette steak|bottom sirloin butt, flap steak|bottom sirloin flap steak	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000174	beef sirloin bavette steak	beef sirloin bavette steak (raw)	'beef sirloin bavette steak' and 'has quality' some 'raw'		A raw beef sirloin bavette steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
		Beef Primal Cut - flank															
FOODON:02000175	beef primal cut	beef flank		'derives from' some 'cow processed carcass'	A beef cut that is located below the loin primal.	https://www.beefitswhatsfordinner.com/cuts/cut/2952/flank-primal	The name “Flank” comes from its anatomical location, the Flank area of the carcass.				2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000176	beef flank	beef flank (raw)	'beef flank' and 'has quality' some 'raw'		A raw beef flank.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000177	beef steak	beef flank steak	'beef steak' and 'derives from' some 'beef flank'		A steak cut from the beef flank.	https://www.beefitswhatsfordinner.com/cuts/cut/2458/flank-steak		IMPS/NAMP - 193|UPC - 1581		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000178	beef flank steak	beef flank steak (raw)	'beef flank steak' and 'has quality' some 'raw'		A raw beef flank steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
		Beef Primal Cut - short plate															
FOODON:02000179	beef primal cut	beef short plate		'derives from' some 'cow processed carcass'	A beef cut that is located on the underside of the animal below the rib primal.  The end of the sixth through the twelfth rib is contained within the plate primal cut.		Called “Short Plate” because it does not contain the Brisket.	IMPS/NAMP - 121|UPC - 1593, 1594	beef short plate	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000180	beef short plate	beef short plate (raw)	'beef short plate' and 'has quality' some 'raw'		A raw beef short plate cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000181	beef steak	beef inside skirt steak		'derives from' some 'beef short plate'	A beef steak that is a trimmed, boneless portion of the diaphragm muscle which is thicker and more tender than the inside skirt steak cut.	https://www.beefitswhatsfordinner.com/cuts/cut/2848/inside-skirt		IMPS/NAMP - 121D|UPC - 1585		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000182	beef inside skirt steak	beef inside skirt steak (raw)	'beef inside skirt steak' and 'has quality' some 'raw		A raw beef inside skirt steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000183	beef steak	beef outside skirt steak		'derives from' some 'beef short plate'	A beef steak that is a trimmed, boneless portion of the diaphragm muscle attached to the 6th through 12th rib on the underside of the short plate.	https://www.beefitswhatsfordinner.com/cuts/cut/2849/outside-skirt		IMPS/NAMP - 121C|UPC - 1586		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000184	beef outside skirt steak	beef outside skirt steak (raw)	'beef outside skirt steak' and 'has quality' some 'raw		A raw beef outside skirt steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000185	beef steak	beef hanger steak		'derives from' some 'beef short plate'	A beef steak that is a thick strip of meat located on the underside of the carcass and hangs between the last rib and the loin.	https://www.beefitswhatsfordinner.com/cuts/cut/2826/hanger-steak		IMPS/NAMP - 1140|UPC - 1435	hanging tenderloin	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000186	beef hanger steak	beef hanger steak (raw)	'beef hanger steak' and 'has quality' some 'raw		A raw beef hanger steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000187	beef retail cut	beef plate short rib		'derives from' some 'beef short plate'	A beef cut that is usually taken from the flat end of ribs 6 through 9.	https://www.beefitswhatsfordinner.com/cuts/cut/44466/plate-short-ribs	The name originates from the short length of the ribs thus the name “short ribs.	IMPS/NAMP - 123A|UPC - 1599, 1605	plate short rib	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000188	beef plate short rib	beef plate short rib (raw)	'beef plate short rib' and 'has quality' some 'raw'		A raw beef plate short rib.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
		Beef Primal Cut - Brisket															
FOODON:02000189	beef primal cut	beef brisket	'brisket' and 'derives from' some 'cow processed carcass'		A beef cut that is located on the underside of the animal, below the chuck primal, which extends from between the forelegs to the plate.	https://www.beefitswhatsfordinner.com/cuts/cut/2951/brisket	Located just below the square-cut chuck and in front of the short plate.	IMPS/NAMP - 120|UPC - 1615	beef breast meat	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000190	beef brisket	beef brisket (raw)	'beef brisket' and 'has quality' some 'raw'		A raw beef brisket.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000191	beef sub-primal cut	beef brisket flat half		'derives from' some 'beef brisket'	A beef cut that is the leaner half of the whole brisket.	https://www.beefitswhatsfordinner.com/cuts/cut/2477/brisket-flat-half	The posterior flat portion of the beef brisket thus the name “Flat.”	IMPS/NAMP - 120A|UPC - 1622	brisket first cut	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000192	beef brisket flat half	beef brisket flat half (raw)	'beef brisket flat half ' and 'has quality' some 'raw		A raw beef brisket flat half cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000193	beef brisket flat half	beef brisket flat half (boneless)	'beef brisket flat half' and not ('has part' some ('derives from' some 'bone element'))		A boneless beef brisket flat half cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000194	beef brisket flat half (boneless)	beef brisket flat half (boneless, raw)	'beef brisket flat half (boneless)' and 'has quality' some 'raw'		A raw and boneless beef brisket flat half cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000195	beef sub-primal cut	beef brisket point half		'derives from' some 'beef brisket'	A beef sub-primal cut that is the less lean half of the whole Brisket.	https://www.beefitswhatsfordinner.com/cuts/cut/44465/brisket-point-half	The anterior Point portion of the Brisket, thus the name “Point.”	IMPS/NAMP - 120B|UPC - 1627		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000196	beef brisket point half	beef brisket point half (raw)	'beef brisket point half ' and 'has quality' some 'raw'		A raw beef brisket point half.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
		Beef Primal Cut - shank															
FOODON:02000197	beef primal cut	beef shank			A portion of the beef leg, which is used extensively for movement.	https://www.beefitswhatsfordinner.com/cuts/cut/44467/shank-primal					2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000198	beef shank	beef shank (raw)	'beef shank' and 'has quality' some 'raw'		A raw beef shank.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000199	beef sub-primal cut	beef shank cross-cut		'derives from' some 'beef shank'	A cross-section of beef leg.	https://www.beefitswhatsfordinner.com/cuts/cut/2491/shank-cross-cutt	Can be bone-in or boneless.	UPC - 1636, 1639, 1243		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000200	beef shank cross-cut	beef shank cross-cut (raw)	'beef shank cross-cut' and 'has quality' some 'raw'		A raw beef shank cross-cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000201	beef sub-primal cut	beef shank center cut		'derives from' some 'beef shank'	A center-cut cross-section of a beef leg	https://www.beefitswhatsfordinner.com/cuts/cut/44491/shank-center-cut	Can be bone-in or boneless.	UPC - 1635		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000202	beef shank center cut	beef shank center cut (raw)	'beef shank center cut' and 'has quality' some 'raw'		A raw beef shank center-cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
		Beef Primal Cut - Rib															
FOODON:02000203	beef primal cut	beef rib		'derives from' some 'cow processed carcass'	A beef cut that is situated under the front section of the backbone and used primarily for support.	https://www.beefitswhatsfordinner.com/cuts/cut/2851/rib-primal	The portion of the forequarter remains after excluding the cross-cut chuck and short plate containing 7 ribs (6 to 12).	IMPS/NAMP - 103		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000204	beef rib	beef rib (raw)	'beef rib' and 'has quality' some 'raw'		A raw beef rib cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000205	beef sub-primal cut	beef ribeye roll (lip on)		'derives from' some 'beef rib'	A rib primal cut without the cap. It includes the lip.	https://www.beefitswhatsfordinner.com/cuts/cut/2786/ribeye-roll-lip-on		IMPS/NAMP - 112A		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000206	beef ribeye roll (lip on)	beef ribeye roll (lip on, raw)	'beef ribeye roll (lip on)' and 'has quality' some 'raw'		A raw beef ribeye roll cut with attached "lip" muscle.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000207	beef roast	beef ribeye roast		'derives from' some 'beef ribeye roll (lip on)'	A beef rib roast that has had the sixth through the twelfth rib bones removed leaving just the rib-eye muscle.	https://www.beefitswhatsfordinner.com/cuts/cut/2444/ribeye-roast	“Ribeye” is an anatomical name meaning Eye of the Rib.	UPC - 1193		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000208	beef ribeye roast	beef ribeye roast (raw)	'beef ribeye roast' and 'has quality' some 'raw'		A raw beef ribeye roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000209	beef steak	beef ribeye steak		'derives from' some 'beef ribeye roll (lip on)'	A beef steak that is a cut from the rib-eye roast.	https://www.beefitswhatsfordinner.com/cuts/cut/2468/ribeye-steak		IMPS/NAMP - 1112A		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000210	beef ribeye steak	beef ribeye steak (raw)	'beef ribeye steak' and 'has quality' some 'raw'		A raw beef ribeye steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000211	beef retail cut	beef ribeye roll		'derives from' some 'beef ribeye roll (lip on)'	A meat cut that is located above the short rib in the rib primal between the Chuck and Loin primal.	https://www.beefitswhatsfordinner.com/cuts/cut/2783/ribeye-roll		IMPS/NAMP - 112|UPC - 1177	prime rib	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000212	beef ribeye roll	beef ribeye roll (raw)	'beef ribeye roll' and 'has quality' some 'raw'		A raw beef ribeye roll cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000213	beef roast	beef ribeye petite roast		'derives from' some 'beef ribeye roll'	A smaller alternative to the ribeye roast.	https://www.beefitswhatsfordinner.com/cuts/cut/2555/ribeye-petite-roast	Name “Petite” refers to the small size of the roast.	UPC - 1250			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000214	beef ribeye petite roast	beef ribeye petite roast (raw)	'beef ribeye petite roast' and 'has quality' some 'raw'		A raw beef ribeye petite roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000215	beef steak	beef ribeye fillet		'derives from' some 'beef ribeye roll'	A smaller ribeye steak	https://www.beefitswhatsfordinner.com/cuts/cut/2473/ribeye-filet		UPC - 1253	ribeye petite steak		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000216	beef ribeye fillet	beef ribeye fillet (raw)	'beef ribeye fillet' and 'has quality' some 'raw'		A raw beef ribeye fillet.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000217	beef steak	beef ribeye cap steak		'derives from' some 'beef ribeye roll'	A steak cut that is portioned from the ribeye cap roll by slicing at a right angle to the grain or muscle fibre direction.	https://www.beefitswhatsfordinner.com/cuts/cut/2855/ribeye-cap-steak		IMPS/NAMP - 1112D			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000218	beef ribeye cap steak	beef ribeye cap steak (raw)	'beef ribeye cap steak' and 'has quality' some 'raw'		A raw beef ribeye cap steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000219	beef retail cut	beef ribeye cap roll		'derives from' some 'beef ribeye roll'	A cut that is portioned by slicing at a right angle to the grain or direction of muscle fibre.	https://www.beefitswhatsfordinner.com/cuts/cut/2854/ribeye-cap-roll		IMPS/NAMP - 112D			2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000220	beef ribeye cap roll	beef ribeye cap roll (raw)	'beef ribeye cap roll' and 'has quality' some 'raw'		A beef ribeye cap roll cut that is raw.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000221	beef sub-primal cut	beef rib sub-primal		'derives from' some 'beef sub-primal cut'	A beef cut that is situated under the front section of the backbone.	https://www.beefitswhatsfordinner.com/cuts/cut/44462/rib-subprimal	The portion of the forequarter remaining after excluding the Cross-Cut Chuck and Short Plate and containing 7 ribs (6 to 12).				2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000222	beef rib sub-primal	beef rib sub-primal (raw)	'beef rib sub-primal' and 'has quality' some 'raw'		A raw beef rib sub-primal cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:00002882	beef retail cut	beef short rib		'derives from' some 'beef rib sub-primal'	A beef cut that is derived from the 6th, 7th and 8th rib of the rib primal.	https://www.beefitswhatsfordinner.com/cuts/cut/2878/rib-short-ribs	The name originates from the short length of the Ribs, thus the name "Short Ribs."	IMPS/NAMP - 123B|UPC - 1262		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866					
FOODON:02000223	beef short rib	beef short rib (raw)	'beef short rib' and 'has quality' some 'raw'		A raw beef short rib cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000224	beef retail cut	beef back rib		'derives from' some 'beef rib sub-primal'	A beef cut that is portioned by the number of rib bones.	https://www.beefitswhatsfordinner.com/cuts/cut/2488/back-ribs	Can be offered as whole or half.	IMPS/NAMP - 124|UPC - 1180		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000225	beef back rib	beef back rib (raw)	'beef back rib' and 'has quality' some 'raw'		A raw beef back rib cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000226	beef steak	beef rib steak		'derives from' some 'beef rib sub-primal'	A beef steak that is a cut from the rib roast.	https://www.beefitswhatsfordinner.com/cuts/cut/44475/rib-steak-bone-in	It is the same steak as the rib-eye, except that it contains the bone.	IMPS/NAMP - 1103	beef rib steak (bone-in)	https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000227	beef rib steak	beef rib steak (raw)	'beef rib steak' and 'has quality' some 'raw'		A raw beef rib steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:00002954	beef roast	beef prime rib roast		'derives from' some 'beef rib sub-primal'	A cut of beef from the primal rib, one of the nine primal cuts of beef. While the entire rib section comprises ribs six through 12, a standing rib roast may contain anywhere from two to seven ribs.	https://www.beefitswhatsfordinner.com/cuts/cut/44489/prime-rib-roast			standing rib roast			https://orcid.org/0000-0001-5275-8866					
FOODON:02000228	beef prime rib roast	beef prime rib roast (raw)	'beef prime rib roast' and 'has quality' some 'raw'		A raw beef prime rib roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000229	beef roast	beef small end rib roast		'derives from' some 'beef prime rib roast'	A rib roast that includes ribs 9 or 10 through 12 and is next to the loin.				first cut rib roast		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000230	beef small end rib roast	beef small end rib roast (raw)	'beef small end rib roast' and 'has quality' some 'raw'		A raw beef small end rib roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000231	beef roast	beef large end rib roast			A rib roast that includes ribs 6 through 8 or 9 and is next to the chuck.				second cut rib roast		2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000232	beef large end rib roast	beef large end rib roast (raw)	'beef large end rib roast' and 'has quality' some 'raw'	'derives from' some 'beef prime rib roast'	A raw beef large end rib roast.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000233	beef steak	beef cowboy steak		'derives from' some 'beef rib sub-primal'	A tender, bone-in steak with a frenched rib presentation.	https://www.beefitswhatsfordinner.com/cuts/cut/44469/cowboy-steak	If frenched, referred to as Cowboy Steak.				2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000234	beef cowboy steak	beef cowboy steak (raw)	'beef cowboy steak' and 'has quality' some 'raw'		A raw beef cowboy steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000235	beef steak	beef tomahawk steak		'derives from' some 'beef rib sub-primal'	A tender bone-in steak from the rib with a long bone and marbling that adds flavour.	https://www.beefitswhatsfordinner.com/cuts/cut/44480/tomahawk-steak	If frenched and full rib bone attached, referred to as Tomahawk Steak.	IMPS/NAMP - 1103B PSO:4		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000236	beef tomahawk steak	beef tomahawk steak (raw)	'beef tomahawk steak' and 'has quality' some 'raw'		A raw beef tomahawk steak.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000237	beef retail cut	beef rib finger		'derives from' some 'beef rib sub-primal'	A thin strip of beef cut from between individual ribs in the rib primal.	https://www.beefitswhatsfordinner.com/cuts/cut/2852/rib-fingers	Consists of the intercostal muscles that are removed from between the Back Ribs	IMPS/NAMP - 124A		https://www.ams.usda.gov/sites/default/files/media/IMPS100SeriesDraft2020.pdf	2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
FOODON:02000238	beef rib finger	beef rib finger (raw)	'beef rib finger' and 'has quality' some 'raw'		A raw beef rib finger cut.						2023-08-01T21:30:23Z	https://orcid.org/0000-0001-5275-8866	ready for release				
																	
FOODON:00005380	sweetbread food product	beef sweetbread			The thymus or pancreas gland of a cow.												
